"","Date","Actual","Forecast"
"929","17/7/13",497.625,NA
"930","18/7/13",521.375,NA
"931","19/7/13",512.5,NA
"932","20/7/13",439.7083333,NA
"933","21/7/13",382.75,NA
"934","22/7/13",450.1666667,NA
"935","23/7/13",520.0416667,NA
"936","24/7/13",468.4166667,NA
"937","25/7/13",436.875,NA
"938","26/7/13",375.2083333,NA
"939","27/7/13",333.9583333,NA
"940","28/7/13",305.0833333,NA
"941","29/7/13",386.375,NA
"942","30/7/13",424.5833333,NA
"943","31/7/13",461.625,NA
"944","1/8/13",445.875,NA
"945","2/8/13",434.0833333,NA
"946","3/8/13",412.4166667,NA
"947","4/8/13",353.5833333,NA
"948","5/8/13",428.5833333,NA
"949","6/8/13",427.2083333,NA
"950","7/8/13",442.5,NA
"951","8/8/13",448.2083333,NA
"952","9/8/13",428.3333333,NA
"953","10/8/13",387.9583333,NA
"954","11/8/13",394.7916667,NA
"955","12/8/13",430.4583333,NA
"956","13/8/13",418.9583333,NA
"957","14/8/13",380.4166667,NA
"958","15/8/13",358.125,NA
"959","16/8/13",346.4166667,NA
"960","17/8/13",318.6666667,NA
"961","18/8/13",344.875,NA
"962","19/8/13",416.9166667,NA
"963","20/8/13",433.4583333,NA
"964","21/8/13",454.8333333,NA
"965","22/8/13",464.4583333,NA
"966","23/8/13",473.2083333,NA
"967","24/8/13",446.25,NA
"968","25/8/13",439.6666667,NA
"969","26/8/13",500.9583333,NA
"970","27/8/13",495.5833333,NA
"971","28/8/13",494.9166667,NA
"972","29/8/13",516.5833333,NA
"973","30/8/13",530.4166667,NA
"974","31/8/13",483.9166667,NA
"975","1/9/13",450.7916667,NA
"976","2/9/13",399.6666667,NA
"977","3/9/13",419.9166667,NA
"978","4/9/13",427.0416667,NA
"979","5/9/13",433.5833333,NA
"980","6/9/13",426.6666667,NA
"981","7/9/13",422.1666667,NA
"982","8/9/13",416.8333333,NA
"983","9/9/13",497.7083333,NA
"984","10/9/13",490.6666667,NA
"985","11/9/13",485.5,NA
"986","12/9/13",472.2083333,NA
"987","13/9/13",369.9166667,NA
"988","14/9/13",312.25,NA
"989","15/9/13",334.625,NA
"990","16/9/13",376,NA
"991","17/9/13",378.2083333,NA
"992","18/9/13",400.4166667,NA
"993","19/9/13",436.6666667,NA
"994","20/9/13",359.9583333,NA
"995","21/9/13",288.625,NA
"996","22/9/13",285.8333333,NA
"997","23/9/13",335.0416667,NA
"998","24/9/13",351.7083333,NA
"999","25/9/13",355.4583333,NA
"1000","26/9/13",373.625,NA
"1001","27/9/13",387.0416667,NA
"1002","28/9/13",321.125,NA
"1003","29/9/13",290.875,NA
"1004","30/9/13",343.7083333,NA
"1005","1/10/13",384.7916667,NA
"1006","2/10/13",394.125,NA
"1007","3/10/13",407.8333333,NA
"1008","4/10/13",409.0416667,NA
"1009","5/10/13",303.4583333,NA
"1010","6/10/13",262.3333333,NA
"1011","7/10/13",309,NA
"1012","8/10/13",317.5416667,NA
"1013","9/10/13",323,NA
"1014","10/10/13",328.1666667,NA
"1015","11/10/13",332.5833333,NA
"1016","12/10/13",289.2916667,NA
"1017","13/10/13",265.9166667,NA
"1018","14/10/13",311.25,NA
"1019","15/10/13",319.3333333,NA
"1020","16/10/13",311.0416667,NA
"1021","17/10/13",313.4166667,NA
"1022","18/10/13",309.4583333,NA
"1023","19/10/13",280,NA
"1024","20/10/13",272.25,NA
"1025","21/10/13",311.375,NA
"1026","22/10/13",322.8333333,NA
"1027","23/10/13",322.5416667,NA
"1028","24/10/13",323.875,NA
"1029","25/10/13",324.5833333,NA
"1030","26/10/13",289.0833333,NA
"1031","27/10/13",274.4583333,NA
"1032","28/10/13",315.375,NA
"1033","29/10/13",325.7083333,NA
"1034","30/10/13",330.5833333,NA
"1035","31/10/13",319.25,NA
"1036","1/11/13",307.4583333,NA
"1037","2/11/13",285.75,NA
"1038","3/11/13",284.3333333,NA
"1039","4/11/13",323.4583333,NA
"1040","5/11/13",327.9583333,NA
"1041","6/11/13",334.9166667,NA
"1042","7/11/13",336.4583333,NA
"1043","8/11/13",325,NA
"1044","9/11/13",282.5833333,NA
"1045","10/11/13",276.2083333,NA
"1046","11/11/13",320.2083333,NA
"1047","12/11/13",359.5833333,NA
"1048","13/11/13",367.375,NA
"1049","14/11/13",351.4583333,NA
"1050","15/11/13",329.2083333,NA
"1051","16/11/13",288.5416667,NA
"1052","17/11/13",274.0833333,NA
"1053","18/11/13",318.9166667,NA
"1054","19/11/13",332.9166667,NA
"1055","20/11/13",341.1666667,NA
"1056","21/11/13",333,NA
"1057","22/11/13",364.4166667,NA
"1058","23/11/13",345.9166667,NA
"1059","24/11/13",358.7916667,NA
"1060","25/11/13",377.5416667,NA
"1061","26/11/13",367.0416667,NA
"1062","27/11/13",380.2083333,NA
"1063","28/11/13",310.5,NA
"1064","29/11/13",310.125,NA
"1065","30/11/13",295.7916667,NA
"1066","1/12/13",292.0416667,NA
"1067","2/12/13",329.6666667,NA
"1068","3/12/13",337.5416667,NA
"1069","4/12/13",338.625,NA
"1070","5/12/13",403.5416667,NA
"1071","6/12/13",419.7916667,NA
"1072","7/12/13",400.5416667,NA
"1073","8/12/13",383.0833333,NA
"1074","9/12/13",414.9583333,NA
"1075","10/12/13",416.375,NA
"1076","11/12/13",407.9583333,NA
"1077","12/12/13",409.0416667,NA
"1078","13/12/13",397.5416667,NA
"1079","14/12/13",368.25,NA
"1080","15/12/13",352.25,NA
"1081","16/12/13",355.5833333,NA
"1082","17/12/13",360.8333333,NA
"1083","18/12/13",361.4166667,NA
"1084","19/12/13",347.25,NA
"1085","20/12/13",346.4583333,NA
"1086","21/12/13",348.25,NA
"1087","22/12/13",353.25,NA
"1088","23/12/13",396.625,NA
"1089","24/12/13",376.9166667,NA
"1090","25/12/13",325.5833333,NA
"1091","26/12/13",355.5416667,NA
"1092","27/12/13",340.375,NA
"1093","28/12/13",310.625,NA
"1094","29/12/13",336.0833333,NA
"1095","30/12/13",392.625,NA
"1096","31/12/13",352,NA
"1097","1/1/14",NA,352.0173657
"1098","2/1/14",NA,352.0347314
"1099","3/1/14",NA,352.0520971
"1100","4/1/14",NA,352.0694628
"1101","5/1/14",NA,352.0868285
"1102","6/1/14",NA,352.1041942
"1103","7/1/14",NA,352.1215598
"1104","8/1/14",NA,352.1389255
"1105","9/1/14",NA,352.1562912
"1106","10/1/14",NA,352.1736569
"1107","11/1/14",NA,352.1910226
"1108","12/1/14",NA,352.2083883
"1109","13/1/14",NA,352.225754
"1110","14/1/14",NA,352.2431197
"1111","15/1/14",NA,352.2604854
"1112","16/1/14",NA,352.2778511
"1113","17/1/14",NA,352.2952168
"1114","18/1/14",NA,352.3125825
"1115","19/1/14",NA,352.3299481
"1116","20/1/14",NA,352.3473138
"1117","21/1/14",NA,352.3646795
"1118","22/1/14",NA,352.3820452
"1119","23/1/14",NA,352.3994109
"1120","24/1/14",NA,352.4167766
"1121","25/1/14",NA,352.4341423
"1122","26/1/14",NA,352.451508
"1123","27/1/14",NA,352.4688737
"1124","28/1/14",NA,352.4862394
"1125","29/1/14",NA,352.5036051
"1126","30/1/14",NA,352.5209708
"1127","31/1/14",NA,352.5383364
"1128","1/2/14",NA,352.5557021
"1129","2/2/14",NA,352.5730678
"1130","3/2/14",NA,352.5904335
"1131","4/2/14",NA,352.6077992
"1132","5/2/14",NA,352.6251649
"1133","6/2/14",NA,352.6425306
"1134","7/2/14",NA,352.6598963
"1135","8/2/14",NA,352.677262
"1136","9/2/14",NA,352.6946277
"1137","10/2/14",NA,352.7119934
"1138","11/2/14",NA,352.7293591
"1139","12/2/14",NA,352.7467247
"1140","13/2/14",NA,352.7640904
"1141","14/2/14",NA,352.7814561
"1142","15/2/14",NA,352.7988218
"1143","16/2/14",NA,352.8161875
"1144","17/2/14",NA,352.8335532
"1145","18/2/14",NA,352.8509189
"1146","19/2/14",NA,352.8682846
"1147","20/2/14",NA,352.8856503
"1148","21/2/14",NA,352.903016
"1149","22/2/14",NA,352.9203817
"1150","23/2/14",NA,352.9377474
"1151","24/2/14",NA,352.9551131
"1152","25/2/14",NA,352.9724787
"1153","26/2/14",NA,352.9898444
"1154","27/2/14",NA,353.0072101
"1155","28/2/14",NA,353.0245758
"1156","1/3/14",NA,353.0419415
"1157","2/3/14",NA,353.0593072
"1158","3/3/14",NA,353.0766729
"1159","4/3/14",NA,353.0940386
"1160","5/3/14",NA,353.1114043
"1161","6/3/14",NA,353.12877
"1162","7/3/14",NA,353.1461357
"1163","8/3/14",NA,353.1635014
"1164","9/3/14",NA,353.180867
"1165","10/3/14",NA,353.1982327
"1166","11/3/14",NA,353.2155984
"1167","12/3/14",NA,353.2329641
"1168","13/3/14",NA,353.2503298
"1169","14/3/14",NA,353.2676955
"1170","15/3/14",NA,353.2850612
"1171","16/3/14",NA,353.3024269
"1172","17/3/14",NA,353.3197926
"1173","18/3/14",NA,353.3371583
"1174","19/3/14",NA,353.354524
"1175","20/3/14",NA,353.3718897
"1176","21/3/14",NA,353.3892553
"1177","22/3/14",NA,353.406621
"1178","23/3/14",NA,353.4239867
"1179","24/3/14",NA,353.4413524
"1180","25/3/14",NA,353.4587181
"1181","26/3/14",NA,353.4760838
"1182","27/3/14",NA,353.4934495
"1183","28/3/14",NA,353.5108152
"1184","29/3/14",NA,353.5281809
"1185","30/3/14",NA,353.5455466
"1186","31/3/14",NA,353.5629123
