"Date" "Actual" "Forecast"
"1518" "26/2/12" 33676.66667 NA
"1519" "27/2/12" 38077.91667 NA
"1520" "28/2/12" 39295.41667 NA
"1521" "29/2/12" 41911.66667 NA
"1522" "1/3/12" 37739.58333 NA
"1523" "2/3/12" 38804.16667 NA
"1524" "3/3/12" 33998.33333 NA
"1525" "4/3/12" 33811.66667 NA
"1526" "5/3/12" 39394.16667 NA
"1527" "6/3/12" 35330 NA
"1528" "7/3/12" 34015 NA
"1529" "8/3/12" 35465.83333 NA
"1530" "9/3/12" 37310 NA
"1531" "10/3/12" 35910 NA
"1532" "11/3/12" 32332.17391 NA
"1533" "12/3/12" 36108.33333 NA
"1534" "13/3/12" 37056.66667 NA
"1535" "14/3/12" 36325 NA
"1536" "15/3/12" 36242.91667 NA
"1537" "16/3/12" 36427.08333 NA
"1538" "17/3/12" 34627.5 NA
"1539" "18/3/12" 31752.5 NA
"1540" "19/3/12" 35135.83333 NA
"1541" "20/3/12" 33321.25 NA
"1542" "21/3/12" 35353.33333 NA
"1543" "22/3/12" 35363.75 NA
"1544" "23/3/12" 35782.08333 NA
"1545" "24/3/12" 33359.16667 NA
"1546" "25/3/12" 30337.91667 NA
"1547" "26/3/12" 34783.33333 NA
"1548" "27/3/12" 34455.41667 NA
"1549" "28/3/12" 33702.91667 NA
"1550" "29/3/12" 32911.25 NA
"1551" "30/3/12" 31898.33333 NA
"1552" "31/3/12" 29953.75 NA
"1553" "1/4/12" 28718.75 NA
"1554" "2/4/12" 32210.41667 NA
"1555" "3/4/12" 32915.41667 NA
"1556" "4/4/12" 32361.66667 NA
"1557" "5/4/12" 31938.75 NA
"1558" "6/4/12" 32612.08333 NA
"1559" "7/4/12" 31577.91667 NA
"1560" "8/4/12" 29353.75 NA
"1561" "9/4/12" 31134.58333 NA
"1562" "10/4/12" 30946.66667 NA
"1563" "11/4/12" 31959.58333 NA
"1564" "12/4/12" 30831.66667 NA
"1565" "13/4/12" 30578.75 NA
"1566" "14/4/12" 31398.75 NA
"1567" "15/4/12" 27900.41667 NA
"1568" "16/4/12" 31229.16667 NA
"1569" "17/4/12" 31586.66667 NA
"1570" "18/4/12" 31099.58333 NA
"1571" "19/4/12" 31355.41667 NA
"1572" "20/4/12" 31685.83333 NA
"1573" "21/4/12" 30100.41667 NA
"1574" "22/4/12" 29194.58333 NA
"1575" "23/4/12" 32275.83333 NA
"1576" "24/4/12" 30728.75 NA
"1577" "25/4/12" 30682.08333 NA
"1578" "26/4/12" 31189.16667 NA
"1579" "27/4/12" 30941.25 NA
"1580" "28/4/12" 27883.75 NA
"1581" "29/4/12" 25946.25 NA
"1582" "30/4/12" 26611.25 NA
"1583" "1/5/12" 28305.83333 NA
"1584" "2/5/12" 28323.75 NA
"1585" "3/5/12" 26400.83333 NA
"1586" "4/5/12" 25406.66667 NA
"1587" "5/5/12" 25012.5 NA
"1588" "6/5/12" 25260.41667 NA
"1589" "7/5/12" 28650.41667 NA
"1590" "8/5/12" 30191.66667 NA
"1591" "9/5/12" 30737.91667 NA
"1592" "10/5/12" 30415.41667 NA
"1593" "11/5/12" 29958.75 NA
"1594" "12/5/12" 27954.16667 NA
"1595" "13/5/12" 26157.91667 NA
"1596" "14/5/12" 29646.25 NA
"1597" "15/5/12" 30743.33333 NA
"1598" "16/5/12" 30578.33333 NA
"1599" "17/5/12" 30779.16667 NA
"1600" "18/5/12" 30270.83333 NA
"1601" "19/5/12" 28018.75 NA
"1602" "20/5/12" 26533.33333 NA
"1603" "21/5/12" 29825.83333 NA
"1604" "22/5/12" 30500 NA
"1605" "23/5/12" 30182.91667 NA
"1606" "24/5/12" 30724.58333 NA
"1607" "25/5/12" 30536.25 NA
"1608" "26/5/12" 28120.41667 NA
"1609" "27/5/12" 26578.75 NA
"1610" "28/5/12" 30130 NA
"1611" "29/5/12" 30865.83333 NA
"1612" "30/5/12" 30576.25 NA
"1613" "31/5/12" 30619.58333 NA
"1614" "1/6/12" 30855.41667 NA
"1615" "2/6/12" 28388.75 NA
"1616" "3/6/12" 26725.41667 NA
"1617" "4/6/12" 30507.91667 NA
"1618" "5/6/12" 31105.41667 NA
"1619" "6/6/12" 30728.75 NA
"1620" "7/6/12" 30894.58333 NA
"1621" "8/6/12" 31835.83333 NA
"1622" "9/6/12" 28834.16667 NA
"1623" "10/6/12" 27026.25 NA
"1624" "11/6/12" 30253.33333 NA
"1625" "12/6/12" 30659.16667 NA
"1626" "13/6/12" 30140.41667 NA
"1627" "14/6/12" 30444.16667 NA
"1628" "15/6/12" 30756.25 NA
"1629" "16/6/12" 28898.75 NA
"1630" "17/6/12" 27927.91667 NA
"1631" "18/6/12" 31665 NA
"1632" "19/6/12" 32694.58333 NA
"1633" "20/6/12" 33731.66667 NA
"1634" "21/6/12" 32656.66667 NA
"1635" "22/6/12" 31807.5 NA
"1636" "23/6/12" 29251.66667 NA
"1637" "24/6/12" 27437.91667 NA
"1638" "25/6/12" 29877.5 NA
"1639" "26/6/12" 30432.91667 NA
"1640" "27/6/12" 30684.16667 NA
"1641" "28/6/12" 31228.33333 NA
"1642" "29/6/12" 31662.91667 NA
"1643" "30/6/12" 29528.33333 NA
"1644" "1/7/12" 27408.33333 NA
"1645" "2/7/12" 31228.75 NA
"1646" "3/7/12" 32479.58333 NA
"1647" "4/7/12" 33269.16667 NA
"1648" "5/7/12" 34497.5 NA
"1649" "6/7/12" 34395.83333 NA
"1650" "7/7/12" 30857.91667 NA
"1651" "8/7/12" 27914.16667 NA
"1652" "9/7/12" 32457.91667 NA
"1653" "10/7/12" 34725 NA
"1654" "11/7/12" 35225.83333 NA
"1655" "12/7/12" 34818.75 NA
"1656" "13/7/12" 35536.66667 NA
"1657" "14/7/12" 33564.16667 NA
"1658" "15/7/12" 32497.08333 NA
"1659" "16/7/12" 35234.58333 NA
"1660" "17/7/12" 39409.58333 NA
"1661" "18/7/12" 38933.33333 NA
"1662" "19/7/12" 38145.41667 NA
"1663" "20/7/12" 31540 NA
"1664" "21/7/12" 28343.75 NA
"1665" "22/7/12" 27229.16667 NA
"1666" "23/7/12" 32108.33333 NA
"1667" "24/7/12" 34909.16667 NA
"1668" "25/7/12" 37550.83333 NA
"1669" "26/7/12" 40051.66667 NA
"1670" "27/7/12" 40659.58333 NA
"1671" "28/7/12" 37902.91667 NA
"1672" "29/7/12" 35858.33333 NA
"1673" "30/7/12" 39575 NA
"1674" "31/7/12" 39539.58333 NA
"1675" "1/8/12" 39507.91667 NA
"1676" "2/8/12" 40734.58333 NA
"1677" "3/8/12" 40020.41667 NA
"1678" "4/8/12" 35732.91667 NA
"1679" "5/8/12" 35311.66667 NA
"1680" "6/8/12" 36912.5 NA
"1681" "7/8/12" 37954.16667 NA
"1682" "8/8/12" 34839.16667 NA
"1683" "9/8/12" 34390 NA
"1684" "10/8/12" 35069.58333 NA
"1685" "11/8/12" 34077.91667 NA
"1686" "12/8/12" 31484.58333 NA
"1687" "13/8/12" 33914.58333 NA
"1688" "14/8/12" 32187.5 NA
"1689" "15/8/12" 32955 NA
"1690" "16/8/12" 36467.5 NA
"1691" "17/8/12" 37822.5 NA
"1692" "18/8/12" 33798.75 NA
"1693" "19/8/12" 33305.41667 NA
"1694" "20/8/12" 37550.41667 NA
"1695" "21/8/12" 39361.66667 NA
"1696" "22/8/12" 39963.75 NA
"1697" "23/8/12" 40524.58333 NA
"1698" "24/8/12" 40138.33333 NA
"1699" "25/8/12" 37130.83333 NA
"1700" "26/8/12" 35385.41667 NA
"1701" "27/8/12" 39560.83333 NA
"1702" "28/8/12" 39522.91667 NA
"1703" "29/8/12" 39425.83333 NA
"1704" "30/8/12" 41086.66667 NA
"1705" "31/8/12" 40301.66667 NA
"1706" "1/9/12" 34740.83333 NA
"1707" "2/9/12" 31162.91667 NA
"1708" "3/9/12" 34719.58333 NA
"1709" "4/9/12" 36646.66667 NA
"1710" "5/9/12" 37684.58333 NA
"1711" "6/9/12" 37317.5 NA
"1712" "7/9/12" 36633.75 NA
"1713" "8/9/12" 35017.5 NA
"1714" "9/9/12" 33217.08333 NA
"1715" "10/9/12" 37651.66667 NA
"1716" "11/9/12" 38355 NA
"1717" "12/9/12" 37191.66667 NA
"1718" "13/9/12" 38243.75 NA
"1719" "14/9/12" 38165.41667 NA
"1720" "15/9/12" 35312.91667 NA
"1721" "16/9/12" 32806.66667 NA
"1722" "17/9/12" 34723.33333 NA
"1723" "18/9/12" 37117.91667 NA
"1724" "19/9/12" 36340.83333 NA
"1725" "20/9/12" 36670 NA
"1726" "21/9/12" 34253.75 NA
"1727" "22/9/12" 29752.08333 NA
"1728" "23/9/12" 27729.58333 NA
"1729" "24/9/12" 31296.66667 NA
"1730" "25/9/12" 30741.66667 NA
"1731" "26/9/12" 30580.83333 NA
"1732" "27/9/12" 30147.5 NA
"1733" "28/9/12" 30432.91667 NA
"1734" "29/9/12" 29982.08333 NA
"1735" "30/9/12" 29138.75 NA
"1736" "1/10/12" 33692.91667 NA
"1737" "2/10/12" 32717.08333 NA
"1738" "3/10/12" 31617.08333 NA
"1739" "4/10/12" 31817.91667 NA
"1740" "5/10/12" 32352.5 NA
"1741" "6/10/12" 30087.91667 NA
"1742" "7/10/12" 26746.25 NA
"1743" "8/10/12" 27109.16667 NA
"1744" "9/10/12" 29501.66667 NA
"1745" "10/10/12" 29954.16667 NA
"1746" "11/10/12" 30628.75 NA
"1747" "12/10/12" 30233.75 NA
"1748" "13/10/12" 27896.66667 NA
"1749" "14/10/12" 26062.91667 NA
"1750" "15/10/12" 29390.83333 NA
"1751" "16/10/12" 29794.16667 NA
"1752" "17/10/12" 30080 NA
"1753" "18/10/12" 30644.16667 NA
"1754" "19/10/12" 29517.5 NA
"1755" "20/10/12" 27551.25 NA
"1756" "21/10/12" 26066.66667 NA
"1757" "22/10/12" 29190.41667 NA
"1758" "23/10/12" 30569.58333 NA
"1759" "24/10/12" 29610.41667 NA
"1760" "25/10/12" 29895.83333 NA
"1761" "26/10/12" 29587.08333 NA
"1762" "27/10/12" 27630.41667 NA
"1763" "28/10/12" 26817.08333 NA
"1764" "29/10/12" 29159.58333 NA
"1765" "30/10/12" 30043.33333 NA
"1766" "31/10/12" 30207.08333 NA
"1767" "1/11/12" 30208.33333 NA
"1768" "2/11/12" 30184.16667 NA
"1769" "3/11/12" 28067.5 NA
"1770" "4/11/12" 26711.66667 NA
"1771" "5/11/12" 30872.91667 NA
"1772" "6/11/12" 32095 NA
"1773" "7/11/12" 30570 NA
"1774" "8/11/12" 30682.08333 NA
"1775" "9/11/12" 30530 NA
"1776" "10/11/12" 28472.5 NA
"1777" "11/11/12" 27965.41667 NA
"1778" "12/11/12" 30519.16667 NA
"1779" "13/11/12" 31112.08333 NA
"1780" "14/11/12" 31229.16667 NA
"1781" "15/11/12" 32214.16667 NA
"1782" "16/11/12" 31910 NA
"1783" "17/11/12" 31045 NA
"1784" "18/11/12" 28123.75 NA
"1785" "19/11/12" 33695.41667 NA
"1786" "20/11/12" 33050.83333 NA
"1787" "21/11/12" 33020 NA
"1788" "22/11/12" 33317.5 NA
"1789" "23/11/12" 32857.5 NA
"1790" "24/11/12" 30739.58333 NA
"1791" "25/11/12" 29636.25 NA
"1792" "26/11/12" 35175.83333 NA
"1793" "27/11/12" 34158.33333 NA
"1794" "28/11/12" 36290.83333 NA
"1795" "29/11/12" 35162.5 NA
"1796" "30/11/12" 34888.33333 NA
"1797" "1/12/12" 33806.25 NA
"1798" "2/12/12" 32914.16667 NA
"1799" "3/12/12" 37246.66667 NA
"1800" "4/12/12" 36271.66667 NA
"1801" "5/12/12" 35672.5 NA
"1802" "6/12/12" 34834.58333 NA
"1803" "7/12/12" 35782.91667 NA
"1804" "8/12/12" 33276.25 NA
"1805" "9/12/12" 32553.75 NA
"1806" "10/12/12" 37447.5 NA
"1807" "11/12/12" 37667.5 NA
"1808" "12/12/12" 37705.83333 NA
"1809" "13/12/12" 37891.66667 NA
"1810" "14/12/12" 37893.33333 NA
"1811" "15/12/12" 35233.33333 NA
"1812" "16/12/12" 30519.16667 NA
"1813" "17/12/12" 36975 NA
"1814" "18/12/12" 35483.75 NA
"1815" "19/12/12" 37484.58333 NA
"1816" "20/12/12" 38117.08333 NA
"1817" "21/12/12" 38232.08333 NA
"1818" "22/12/12" 36534.16667 NA
"1819" "23/12/12" 33304.16667 NA
"1820" "24/12/12" 35626.25 NA
"1821" "25/12/12" 38447.08333 NA
"1822" "26/12/12" 38880.83333 NA
"1823" "27/12/12" 38685.41667 NA
"1824" "28/12/12" 37478.33333 NA
"1825" "29/12/12" 31522.5 NA
"1826" "30/12/12" 30129.16667 NA
"1827" "31/12/12" 28131.25 NA
"1828" "1/1/13" 27176.25 NA
"1829" "2/1/13" 26793.75 NA
"1830" "3/1/13" 28714.58333 NA
"1831" "4/1/13" 33050.41667 NA
"1832" "5/1/13" 34620.83333 NA
"1833" "6/1/13" 33410.41667 NA
"1834" "7/1/13" 37593.75 NA
"1835" "8/1/13" 37807.08333 NA
"1836" "9/1/13" 37691.25 NA
"1837" "10/1/13" 38328.33333 NA
"1838" "11/1/13" 38925.41667 NA
"1839" "12/1/13" 36436.25 NA
"1840" "13/1/13" 32667.08333 NA
"1841" "14/1/13" 37812.5 NA
"1842" "15/1/13" 39541.25 NA
"1843" "16/1/13" 40466.66667 NA
"1844" "17/1/13" 40145.41667 NA
"1845" "18/1/13" 40537.91667 NA
"1846" "19/1/13" 37158.75 NA
"1847" "20/1/13" 34159.16667 NA
"1848" "21/1/13" 38192.5 NA
"1849" "22/1/13" 38996.66667 NA
"1850" "23/1/13" 38275.83333 NA
"1851" "24/1/13" 37959.16667 NA
"1852" "25/1/13" 37820.83333 NA
"1853" "26/1/13" 36630 NA
"1854" "27/1/13" 34166.66667 NA
"1855" "28/1/13" 38305 NA
"1856" "29/1/13" 37963.75 NA
"1857" "30/1/13" 37039.16667 NA
"1858" "31/1/13" 37800.41667 NA
"1859" "1/2/13" 37035.83333 NA
"1860" "2/2/13" 31395 NA
"1861" "3/2/13" 30200 NA
"1862" "4/2/13" 34470.83333 NA
"1863" "5/2/13" 35611.66667 NA
"1864" "6/2/13" 39596.25 NA
"1865" "7/2/13" 37122.91667 NA
"1866" "8/2/13" 38406.66667 NA
"1867" "9/2/13" 35888.75 NA
"1868" "10/2/13" 32276.66667 NA
"1869" "11/2/13" 34534.58333 NA
"1870" "12/2/13" 39372.08333 NA
"1871" "13/2/13" 37465.41667 NA
"1872" "14/2/13" 37987.08333 NA
"1873" "15/2/13" 39209.16667 NA
"1874" "16/2/13" 37283.33333 NA
"1875" "17/2/13" 34930.41667 NA
"1876" "18/2/13" 39233.33333 NA
"1877" "19/2/13" 40393.75 NA
"1878" "20/2/13" 38808.33333 NA
"1879" "21/2/13" 38962.91667 NA
"1880" "22/2/13" 38404.16667 NA
"1881" "23/2/13" 34990 NA
"1882" "24/2/13" 34119.58333 NA
"1883" "25/2/13" 39047.5 NA
"1884" "26/2/13" 38420.41667 NA
"1885" "27/2/13" 38400.41667 NA
"1886" "28/2/13" 35284.58333 NA
"1887" "1/3/13" 33827.08333 NA
"1888" "2/3/13" 31896.66667 NA
"1889" "3/3/13" 31882.08333 NA
"1890" "4/3/13" 36093.33333 NA
"1891" "5/3/13" 35153.75 NA
"1892" "6/3/13" 33874.16667 NA
"1893" "7/3/13" 32880.83333 NA
"1894" "8/3/13" 31221.66667 NA
"1895" "9/3/13" 28379.16667 NA
"1896" "10/3/13" 27446.08696 NA
"1897" "11/3/13" 33181.25 NA
"1898" "12/3/13" 32858.33333 NA
"1899" "13/3/13" 31278.33333 NA
"1900" "14/3/13" 33745 NA
"1901" "15/3/13" 33130.41667 NA
"1902" "16/3/13" 29792.08333 NA
"1903" "17/3/13" 27660 NA
"1904" "18/3/13" 30137.08333 NA
"1905" "19/3/13" 29800.41667 NA
"1906" "20/3/13" 28645 NA
"1907" "21/3/13" 30587.91667 NA
"1908" "22/3/13" 30496.25 NA
"1909" "23/3/13" 28433.75 NA
"1910" "24/3/13" 27610.41667 NA
"1911" "25/3/13" 32468.75 NA
"1912" "26/3/13" 32738.75 NA
"1913" "27/3/13" 34412.5 NA
"1914" "28/3/13" 31062.08333 NA
"1915" "29/3/13" 29824.16667 NA
"1916" "30/3/13" 30540.41667 NA
"1917" "31/3/13" 29930.41667 NA
"1918" "1/4/13" 31288.33333 NA
"1919" "2/4/13" 33610.83333 NA
"1920" "3/4/13" 33115 NA
"1921" "4/4/13" 30677.08333 NA
"1922" "5/4/13" 30036.66667 NA
"1923" "6/4/13" 28493.33333 NA
"1924" "7/4/13" 26322.08333 NA
"1925" "8/4/13" 29547.08333 NA
"1926" "9/4/13" 30117.91667 NA
"1927" "10/4/13" 30248.33333 NA
"1928" "11/4/13" 31462.08333 NA
"1929" "12/4/13" 31142.08333 NA
"1930" "13/4/13" 28716.66667 NA
"1931" "14/4/13" 26491.25 NA
"1932" "15/4/13" 29152.91667 NA
"1933" "16/4/13" 29862.5 NA
"1934" "17/4/13" 29887.91667 NA
"1935" "18/4/13" 29977.91667 NA
"1936" "19/4/13" 30228.33333 NA
"1937" "20/4/13" 30410.41667 NA
"1938" "21/4/13" 30139.16667 NA
"1939" "22/4/13" 31537.5 NA
"1940" "23/4/13" 31177.08333 NA
"1941" "24/4/13" 31133.75 NA
"1942" "25/4/13" 29787.91667 NA
"1943" "26/4/13" 29247.91667 NA
"1944" "27/4/13" 27091.25 NA
"1945" "28/4/13" 25321.66667 NA
"1946" "29/4/13" 25870.83333 NA
"1947" "30/4/13" 27922.91667 NA
"1948" "1/5/13" 27715 NA
"1949" "2/5/13" 27607.91667 NA
"1950" "3/5/13" 25077.91667 NA
"1951" "4/5/13" 24400 NA
"1952" "5/5/13" 24209.16667 NA
"1953" "6/5/13" 25530 NA
"1954" "7/5/13" 28383.75 NA
"1955" "8/5/13" 29454.58333 NA
"1956" "9/5/13" 29745.83333 NA
"1957" "10/5/13" 30115 NA
"1958" "11/5/13" 28433.33333 NA
"1959" "12/5/13" 26055 NA
"1960" "13/5/13" 29371.25 NA
"1961" "14/5/13" 30501.66667 NA
"1962" "15/5/13" 30117.5 NA
"1963" "16/5/13" 30262.08333 NA
"1964" "17/5/13" 29605.83333 NA
"1965" "18/5/13" 27666.25 NA
"1966" "19/5/13" 26043.33333 NA
"1967" "20/5/13" 29755.41667 NA
"1968" "21/5/13" 30937.5 NA
"1969" "22/5/13" 31006.25 NA
"1970" "23/5/13" 30799.58333 NA
"1971" "24/5/13" 30640 NA
"1972" "25/5/13" 27599.16667 NA
"1973" "26/5/13" 26472.5 NA
"1974" "27/5/13" 29931.66667 NA
"1975" "28/5/13" 30461.66667 NA
"1976" "29/5/13" 30555 NA
"1977" "30/5/13" 30962.5 NA
"1978" "31/5/13" 30335.83333 NA
"1979" "1/6/13" 27363.33333 NA
"1980" "2/6/13" 25565 NA
"1981" "3/6/13" 29218.75 NA
"1982" "4/6/13" 30918.33333 NA
"1983" "5/6/13" 31164.16667 NA
"1984" "6/6/13" 30946.25 NA
"1985" "7/6/13" 30748.75 NA
"1986" "8/6/13" 28383.75 NA
"1987" "9/6/13" 27212.08333 NA
"1988" "10/6/13" 30927.5 NA
"1989" "11/6/13" 31257.08333 NA
"1990" "12/6/13" 31253.75 NA
"1991" "13/6/13" 31702.91667 NA
"1992" "14/6/13" 32398.33333 NA
"1993" "15/6/13" 31228.75 NA
"1994" "16/6/13" 28420 NA
"1995" "17/6/13" 32386.66667 NA
"1996" "18/6/13" 34270 NA
"1997" "19/6/13" 33952.08333 NA
"1998" "20/6/13" 32387.91667 NA
"1999" "21/6/13" 31661.66667 NA
"2000" "22/6/13" 29039.58333 NA
"2001" "23/6/13" 27603.33333 NA
"2002" "24/6/13" 31341.25 NA
"2003" "25/6/13" 32355.83333 NA
"2004" "26/6/13" 31620 NA
"2005" "27/6/13" 31156.25 NA
"2006" "28/6/13" 30995.41667 NA
"2007" "29/6/13" 29532.08333 NA
"2008" "30/6/13" 27850.83333 NA
"2009" "1/7/13" 30898.33333 NA
"2010" "2/7/13" 32155.83333 NA
"2011" "3/7/13" 31882.5 NA
"2012" "4/7/13" 33045.41667 NA
"2013" "5/7/13" 34297.5 NA
"2014" "6/7/13" 34061.25 NA
"2015" "7/7/13" 33813.33333 NA
"2016" "8/7/13" 38773.75 NA
"2017" "9/7/13" 40131.25 NA
"2018" "10/7/13" 40700 NA
"2019" "11/7/13" 41380.83333 NA
"2020" "12/7/13" 41401.25 NA
"2021" "13/7/13" 37016.66667 NA
"2022" "14/7/13" 34591.66667 NA
"2023" "15/7/13" 34954.16667 NA
"2024" "16/7/13" 34407.08333 NA
"2025" "17/7/13" 33797.5 NA
"2026" "18/7/13" 36730.41667 NA
"2027" "19/7/13" 34962.91667 NA
"2028" "20/7/13" 30678.33333 NA
"2029" "21/7/13" 29208.33333 NA
"2030" "22/7/13" 34560 NA
"2031" "23/7/13" 36934.16667 NA
"2032" "24/7/13" 34147.5 NA
"2033" "25/7/13" 34459.58333 NA
"2034" "26/7/13" 36625.41667 NA
"2035" "27/7/13" 33888.33333 NA
"2036" "28/7/13" 31382.91667 NA
"2037" "29/7/13" 33853.75 NA
"2038" "30/7/13" 36143.33333 NA
"2039" "31/7/13" 35940.83333 NA
"2040" "1/8/13" 36535 NA
"2041" "2/8/13" 34318.75 NA
"2042" "3/8/13" 32345.41667 NA
"2043" "4/8/13" 31912.08333 NA
"2044" "5/8/13" 37286.25 NA
"2045" "6/8/13" 37891.25 NA
"2046" "7/8/13" 38904.58333 NA
"2047" "8/8/13" 39850 NA
"2048" "9/8/13" 41813.33333 NA
"2049" "10/8/13" 41040 NA
"2050" "11/8/13" 38709.58333 NA
"2051" "12/8/13" 38635.41667 NA
"2052" "13/8/13" 35719.58333 NA
"2053" "14/8/13" 35187.5 NA
"2054" "15/8/13" 35103.33333 NA
"2055" "16/8/13" 36187.91667 NA
"2056" "17/8/13" 34749.58333 NA
"2057" "18/8/13" 34307.5 NA
"2058" "19/8/13" 39780 NA
"2059" "20/8/13" 40424.16667 NA
"2060" "21/8/13" 39271.25 NA
"2061" "22/8/13" 39094.16667 NA
"2062" "23/8/13" 38203.33333 NA
"2063" "24/8/13" 34790.83333 NA
"2064" "25/8/13" 30225.83333 NA
"2065" "26/8/13" 33501.66667 NA
"2066" "27/8/13" 33830.41667 NA
"2067" "28/8/13" 35149.58333 NA
"2068" "29/8/13" 36424.58333 NA
"2069" "30/8/13" 39979.16667 NA
"2070" "31/8/13" 37866.66667 NA
"2071" "1/9/13" 36194.58333 NA
"2072" "2/9/13" 37496.66667 NA
"2073" "3/9/13" 38970.83333 NA
"2074" "4/9/13" 37593.75 NA
"2075" "5/9/13" 37221.25 NA
"2076" "6/9/13" 34732.5 NA
"2077" "7/9/13" 32076.25 NA
"2078" "8/9/13" 29867.5 NA
"2079" "9/9/13" 32250 NA
"2080" "10/9/13" 32882.5 NA
"2081" "11/9/13" 32980.83333 NA
"2082" "12/9/13" 35352.5 NA
"2083" "13/9/13" 36665.83333 NA
"2084" "14/9/13" 34637.08333 NA
"2085" "15/9/13" 31669.16667 NA
"2086" "16/9/13" 32066.66667 NA
"2087" "17/9/13" 31140.83333 NA
"2088" "18/9/13" 31338.75 NA
"2089" "19/9/13" 31481.25 NA
"2090" "20/9/13" 32367.08333 NA
"2091" "21/9/13" 31102.91667 NA
"2092" "22/9/13" 28675.83333 NA
"2093" "23/9/13" 28290 NA
"2094" "24/9/13" 31131.66667 NA
"2095" "25/9/13" 32517.08333 NA
"2096" "26/9/13" 31021.66667 NA
"2097" "27/9/13" 29427.91667 NA
"2098" "28/9/13" 27563.33333 NA
"2099" "29/9/13" 26173.33333 NA
"2100" "30/9/13" 29199.58333 NA
"2101" "1/10/13" 30915 NA
"2102" "2/10/13" 32048.33333 NA
"2103" "3/10/13" 32345.83333 NA
"2104" "4/10/13" 30117.08333 NA
"2105" "5/10/13" 28221.25 NA
"2106" "6/10/13" 26883.75 NA
"2107" "7/10/13" 31139.16667 NA
"2108" "8/10/13" 32749.16667 NA
"2109" "9/10/13" 33162.91667 NA
"2110" "10/10/13" 33122.91667 NA
"2111" "11/10/13" 33307.91667 NA
"2112" "12/10/13" 30323.75 NA
"2113" "13/10/13" 25965.41667 NA
"2114" "14/10/13" 26893.75 NA
"2115" "15/10/13" 29859.16667 NA
"2116" "16/10/13" 29756.25 NA
"2117" "17/10/13" 29638.33333 NA
"2118" "18/10/13" 29478.75 NA
"2119" "19/10/13" 27809.16667 NA
"2120" "20/10/13" 27051.25 NA
"2121" "21/10/13" 29201.25 NA
"2122" "22/10/13" 29890.41667 NA
"2123" "23/10/13" 29842.91667 NA
"2124" "24/10/13" 30284.16667 NA
"2125" "25/10/13" 30517.5 NA
"2126" "26/10/13" 28520 NA
"2127" "27/10/13" 26032.91667 NA
"2128" "28/10/13" 29074.58333 NA
"2129" "29/10/13" 30803.33333 NA
"2130" "30/10/13" 29910.83333 NA
"2131" "31/10/13" 29852.5 NA
"2132" "1/11/13" 29703.33333 NA
"2133" "2/11/13" 28405.41667 NA
"2134" "3/11/13" 26205.41667 NA
"2135" "4/11/13" 28072.08333 NA
"2136" "5/11/13" 29741.25 NA
"2137" "6/11/13" 30253.75 NA
"2138" "7/11/13" 31170.41667 NA
"2139" "8/11/13" 30335.41667 NA
"2140" "9/11/13" 29592.08333 NA
"2141" "10/11/13" 27469.16667 NA
"2142" "11/11/13" 30981.66667 NA
"2143" "12/11/13" 33249.16667 NA
"2144" "13/11/13" 33296.66667 NA
"2145" "14/11/13" 33435.83333 NA
"2146" "15/11/13" 33897.91667 NA
"2147" "16/11/13" 30423.33333 NA
"2148" "17/11/13" 27910.83333 NA
"2149" "18/11/13" 31122.5 NA
"2150" "19/11/13" 32345.41667 NA
"2151" "20/11/13" 32840 NA
"2152" "21/11/13" 32876.66667 NA
"2153" "22/11/13" 32677.08333 NA
"2154" "23/11/13" 29996.66667 NA
"2155" "24/11/13" 28668.75 NA
"2156" "25/11/13" 32882.91667 NA
"2157" "26/11/13" 31809.58333 NA
"2158" "27/11/13" 32724.58333 NA
"2159" "28/11/13" 32868.75 NA
"2160" "29/11/13" 33705.83333 NA
"2161" "30/11/13" 31923.33333 NA
"2162" "1/12/13" 29978.75 NA
"2163" "2/12/13" 33392.08333 NA
"2164" "3/12/13" 33967.5 NA
"2165" "4/12/13" 33717.91667 NA
"2166" "5/12/13" 33824.58333 NA
"2167" "6/12/13" 33711.66667 NA
"2168" "7/12/13" 31730.83333 NA
"2169" "8/12/13" 30826.25 NA
"2170" "9/12/13" 35526.25 NA
"2171" "10/12/13" 36105.41667 NA
"2172" "11/12/13" 35595.41667 NA
"2173" "12/12/13" 35548.75 NA
"2174" "13/12/13" 35697.5 NA
"2175" "14/12/13" 33588.75 NA
"2176" "15/12/13" 31905 NA
"2177" "16/12/13" 35921.25 NA
"2178" "17/12/13" 36152.5 NA
"2179" "18/12/13" 38196.25 NA
"2180" "19/12/13" 38604.58333 NA
"2181" "20/12/13" 38278.33333 NA
"2182" "21/12/13" 35461.66667 NA
"2183" "22/12/13" 32547.08333 NA
"2184" "23/12/13" 35987.5 NA
"2185" "24/12/13" 36939.58333 NA
"2186" "25/12/13" 37336.66667 NA
"2187" "26/12/13" 37733.75 NA
"2188" "27/12/13" 36120.41667 NA
"2189" "28/12/13" 33592.5 NA
"2190" "29/12/13" 31477.08333 NA
"2191" "30/12/13" 30655 NA
"2192" "31/12/13" 28641.66667 NA
"2193" "1/1/14" 26262.08333 NA
"2194" "2/1/14" 26720.83333 NA
"2195" "3/1/14" 28508.75 NA
"2196" "4/1/14" 29950.41667 NA
"2197" "5/1/14" 31861.66667 NA
"2198" "6/1/14" 36616.66667 NA
