"X" "Date" "Actual" "Forecast"
"1380" 3558 "11/10/14" 955.1733333 NA
"1381" 3559 "12/10/14" 980.017288 NA
"1382" 3560 "13/10/14" 960.1931283 NA
"1383" 3561 "14/10/14" 955.206206 NA
"1384" 3562 "15/10/14" 963.6669727 NA
"1385" 3563 "16/10/14" 961.8160863 NA
"1386" 3564 "17/10/14" 880.5504167 NA
"1387" 3565 "18/10/14" 950.1916667 NA
"1388" 3566 "19/10/14" 959.4404167 NA
"1389" 3567 "20/10/14" 929.3870833 NA
"1390" 3568 "21/10/14" 938.4725 NA
"1391" 3569 "22/10/14" 949.5995833 NA
"1392" 3570 "23/10/14" 931.735 NA
"1393" 3571 "24/10/14" 849.8029167 NA
"1394" 3572 "25/10/14" 893.57625 NA
"1395" 3573 "26/10/14" 936.7983333 NA
"1396" 3574 "27/10/14" 934.3279167 NA
"1397" 3575 "28/10/14" 939.5545833 NA
"1398" 3576 "29/10/14" 945.4958333 NA
"1399" 3577 "30/10/14" 930.7958333 NA
"1400" 3578 "31/10/14" 851.6404167 NA
"1401" 3579 "1/11/14" 904.4641667 NA
"1402" 3580 "2/11/14" 919.08 NA
"1403" 3581 "3/11/14" 936.28 NA
"1404" 3582 "4/11/14" 926.26 NA
"1405" 3583 "5/11/14" 919.1 NA
"1406" 3584 "6/11/14" 900.86 NA
"1407" 3585 "7/11/14" 847.68 NA
"1408" 3586 "8/11/14" 947.56 NA
"1409" 3587 "9/11/14" 963.4 NA
"1410" 3588 "10/11/14" 953.1 NA
"1411" 3589 "11/11/14" 941.22 NA
"1412" 3590 "12/11/14" 939.6 NA
"1413" 3591 "13/11/14" 938.34 NA
"1414" 3592 "14/11/14" 865.86 NA
"1415" 3593 "15/11/14" 928.68 NA
"1416" 3594 "16/11/14" 981.02 NA
"1417" 3595 "17/11/14" 987.28 NA
"1418" 3596 "18/11/14" 984.4 NA
"1419" 3597 "19/11/14" 976.34 NA
"1420" 3598 "20/11/14" 948.7 NA
"1421" 3599 "21/11/14" 887.82 NA
"1422" 3600 "22/11/14" 995.88 NA
"1423" 3601 "23/11/14" 1031.62 NA
"1424" 3602 "24/11/14" 1032.84 NA
"1425" 3603 "25/11/14" 1027.18 NA
"1426" 3604 "26/11/14" 1089.84 NA
"1427" 3605 "27/11/14" 1085.68 NA
"1428" 3606 "28/11/14" 962.42 NA
"1429" 3607 "29/11/14" 1046.58 NA
"1430" 3608 "30/11/14" 1051.54 NA
"1431" 3609 "1/12/14" 1103.37125 NA
"1432" 3610 "2/12/14" 1085.42875 NA
"1433" 3611 "3/12/14" 1073.31625 NA
"1434" 3612 "4/12/14" 1035.27875 NA
"1435" 3613 "5/12/14" 923.95 NA
"1436" 3614 "6/12/14" 1006.1875 NA
"1437" 3615 "7/12/14" 1011.94625 NA
"1438" 3616 "8/12/14" 1019.89375 NA
"1439" 3617 "9/12/14" 1064.5825 NA
"1440" 3618 "10/12/14" 1046.71125 NA
"1441" 3619 "11/12/14" 1064.37 NA
"1442" 3620 "12/12/14" 973.7175 NA
"1443" 3621 "13/12/14" 1033.6425 NA
"1444" 3622 "14/12/14" 1103.49125 NA
"1445" 3623 "15/12/14" 1113.05375 NA
"1446" 3624 "16/12/14" 1129.0975 NA
"1447" 3625 "17/12/14" 1139.17 NA
"1448" 3626 "18/12/14" 1128.69375 NA
"1449" 3627 "19/12/14" 1052.0875 NA
"1450" 3628 "20/12/14" 1094.22625 NA
"1451" 3629 "21/12/14" 1116.6875 NA
"1452" 3630 "22/12/14" 1146.1825 NA
"1453" 3631 "23/12/14" 1146.9475 NA
"1454" 3632 "24/12/14" 1138.6175 NA
"1455" 3633 "25/12/14" 1093.88625 NA
"1456" 3634 "26/12/14" 1042.44 NA
"1457" 3635 "27/12/14" 1106.04125 NA
"1458" 3636 "28/12/14" 1160.3775 NA
"1459" 3637 "29/12/14" 1135.70625 NA
"1460" 3638 "30/12/14" 1120.40625 NA
"1461" 3639 "31/12/14" 1092.2075 NA
"1462" 3640 "1/1/15" NA 1101.981079
"1463" 3641 "2/1/15" NA 1103.527176
"1464" 3642 "3/1/15" NA 1105.073273
"1465" 3643 "4/1/15" NA 1106.61937
"1466" 3644 "5/1/15" NA 1108.165467
"1467" 3645 "6/1/15" NA 1109.711565
"1468" 3646 "7/1/15" NA 1111.257662
"1469" 3647 "8/1/15" NA 1112.803759
"1470" 3648 "9/1/15" NA 1114.349856
"1471" 3649 "10/1/15" NA 1115.895953
"1472" 3650 "11/1/15" NA 1117.44205
"1473" 3651 "12/1/15" NA 1118.988147
"1474" 3652 "13/1/15" NA 1120.534244
"1475" 3653 "14/1/15" NA 1122.080342
"1476" 3654 "15/1/15" NA 1123.626439
"1477" 3655 "16/1/15" NA 1125.172536
"1478" 3656 "17/1/15" NA 1126.718633
"1479" 3657 "18/1/15" NA 1128.26473
"1480" 3658 "19/1/15" NA 1129.810827
"1481" 3659 "20/1/15" NA 1131.356924
"1482" 3660 "21/1/15" NA 1132.903021
"1483" 3661 "22/1/15" NA 1134.449119
"1484" 3662 "23/1/15" NA 1135.995216
"1485" 3663 "24/1/15" NA 1137.541313
"1486" 3664 "25/1/15" NA 1139.08741
"1487" 3665 "26/1/15" NA 1140.633507
"1488" 3666 "27/1/15" NA 1142.179604
"1489" 3667 "28/1/15" NA 1143.725701
"1490" 3668 "29/1/15" NA 1145.271798
"1491" 3669 "30/1/15" NA 1146.817896
"1492" 3670 "31/1/15" NA 1148.363993
"1493" 3671 "1/2/15" NA 1149.91009
"1494" 3672 "2/2/15" NA 1151.456187
"1495" 3673 "3/2/15" NA 1153.002284
"1496" 3674 "4/2/15" NA 1154.548381
"1497" 3675 "5/2/15" NA 1156.094478
"1498" 3676 "6/2/15" NA 1157.640575
"1499" 3677 "7/2/15" NA 1159.186673
"1500" 3678 "8/2/15" NA 1160.73277
"1501" 3679 "9/2/15" NA 1162.278867
"1502" 3680 "10/2/15" NA 1163.824964
"1503" 3681 "11/2/15" NA 1165.371061
"1504" 3682 "12/2/15" NA 1166.917158
"1505" 3683 "13/2/15" NA 1168.463255
"1506" 3684 "14/2/15" NA 1170.009352
"1507" 3685 "15/2/15" NA 1171.55545
"1508" 3686 "16/2/15" NA 1173.101547
"1509" 3687 "17/2/15" NA 1174.647644
"1510" 3688 "18/2/15" NA 1176.193741
"1511" 3689 "19/2/15" NA 1177.739838
"1512" 3690 "20/2/15" NA 1179.285935
"1513" 3691 "21/2/15" NA 1180.832032
"1514" 3692 "22/2/15" NA 1182.378129
"1515" 3693 "23/2/15" NA 1183.924227
"1516" 3694 "24/2/15" NA 1185.470324
"1517" 3695 "25/2/15" NA 1187.016421
"1518" 3696 "26/2/15" NA 1188.562518
"1519" 3697 "27/2/15" NA 1190.108615
"1520" 3698 "28/2/15" NA 1191.654712
"1521" 3699 "1/3/15" NA 1193.200809
"1522" 3700 "2/3/15" NA 1194.746906
"1523" 3701 "3/3/15" NA 1196.293004
"1524" 3702 "4/3/15" NA 1197.839101
"1525" 3703 "5/3/15" NA 1199.385198
"1526" 3704 "6/3/15" NA 1200.931295
"1527" 3705 "7/3/15" NA 1202.477392
"1528" 3706 "8/3/15" NA 1204.023489
"1529" 3707 "9/3/15" NA 1205.569586
"1530" 3708 "10/3/15" NA 1207.115683
"1531" 3709 "11/3/15" NA 1208.661781
"1532" 3710 "12/3/15" NA 1210.207878
"1533" 3711 "13/3/15" NA 1211.753975
"1534" 3712 "14/3/15" NA 1213.300072
"1535" 3713 "15/3/15" NA 1214.846169
"1536" 3714 "16/3/15" NA 1216.392266
"1537" 3715 "17/3/15" NA 1217.938363
"1538" 3716 "18/3/15" NA 1219.484461
"1539" 3717 "19/3/15" NA 1221.030558
"1540" 3718 "20/3/15" NA 1222.576655
"1541" 3719 "21/3/15" NA 1224.122752
"1542" 3720 "22/3/15" NA 1225.668849
"1543" 3721 "23/3/15" NA 1227.214946
"1544" 3722 "24/3/15" NA 1228.761043
"1545" 3723 "25/3/15" NA 1230.30714
"1546" 3724 "26/3/15" NA 1231.853238
"1547" 3725 "27/3/15" NA 1233.399335
"1548" 3726 "28/3/15" NA 1234.945432
"1549" 3727 "29/3/15" NA 1236.491529
"1550" 3728 "30/3/15" NA 1238.037626
"1551" 3729 "31/3/15" NA 1239.583723
