"X" "Date" "Actual" "Forecast"
"1499" 7818 "7/2/15" NA 272.4201931
"1500" 7819 "8/2/15" NA 271.4217292
"1501" 7820 "9/2/15" NA 270.4232653
"1502" 7821 "10/2/15" NA 269.4248015
"1503" 7822 "11/2/15" NA 268.4263376
"1504" 7823 "12/2/15" NA 267.4278737
"1505" 7824 "13/2/15" NA 266.4294098
"1506" 7825 "14/2/15" NA 265.4309459
"1507" 7826 "15/2/15" NA 264.432482
"1508" 7827 "16/2/15" NA 263.4340182
"1509" 7828 "17/2/15" NA 262.4355543
"1510" 7829 "18/2/15" NA 261.4370904
"1511" 7830 "19/2/15" NA 260.4386265
"1512" 7831 "20/2/15" NA 259.4401626
"1513" 7832 "21/2/15" NA 258.4416987
"1514" 7833 "22/2/15" NA 257.4432349
"1515" 7834 "23/2/15" NA 256.444771
"1516" 7835 "24/2/15" NA 255.4463071
"1517" 7836 "25/2/15" NA 254.4478432
"1518" 7837 "26/2/15" NA 253.4493793
"1519" 7838 "27/2/15" NA 252.4509154
"1520" 7839 "28/2/15" NA 251.4524516
"1521" 7840 "1/3/15" NA 250.4539877
"1522" 7841 "2/3/15" NA 249.4555238
"1523" 7842 "3/3/15" NA 248.4570599
"1524" 7843 "4/3/15" NA 247.458596
"1525" 7844 "5/3/15" NA 246.4601321
"1526" 7845 "6/3/15" NA 245.4616683
"1527" 7846 "7/3/15" NA 244.4632044
"1528" 7847 "8/3/15" NA 243.4647405
"1529" 7848 "9/3/15" NA 242.4662766
"1530" 7849 "10/3/15" NA 241.4678127
"1531" 7850 "11/3/15" NA 240.4693488
"1532" 7851 "12/3/15" NA 239.470885
"1533" 7852 "13/3/15" NA 238.4724211
"1534" 7853 "14/3/15" NA 237.4739572
"1535" 7854 "15/3/15" NA 236.4754933
"1536" 7855 "16/3/15" NA 235.4770294
"1537" 7856 "17/3/15" NA 234.4785655
"1538" 7857 "18/3/15" NA 233.4801017
"1539" 7858 "19/3/15" NA 232.4816378
"1540" 7859 "20/3/15" NA 231.4831739
"1541" 7860 "21/3/15" NA 230.48471
"1542" 7861 "22/3/15" NA 229.4862461
"1543" 7862 "23/3/15" NA 228.4877822
"1544" 7863 "24/3/15" NA 227.4893184
"1545" 7864 "25/3/15" NA 226.4908545
"1546" 7865 "26/3/15" NA 225.4923906
"1547" 7866 "27/3/15" NA 224.4939267
"1548" 7867 "28/3/15" NA 223.4954628
"1549" 7868 "29/3/15" NA 222.4969989
"1550" 7869 "30/3/15" NA 221.498535
"1551" 7870 "31/3/15" NA 220.5000712
