,Date,Actual,Forecast
,30/12/07,368.4458333,
,31/12/07,415.7833333,
,1/1/08,391.5708333,
,2/1/08,394.4916667,
,3/1/08,369.8041667,
,4/1/08,356.5791667,
,5/1/08,376.6708333,
,6/1/08,386.7625,
,7/1/08,405.9,
,8/1/08,392.0458333,
,9/1/08,395.3333333,
,10/1/08,363.1708333,
,11/1/08,345.8208333,
,12/1/08,331.425,
,13/1/08,346.1916667,
,14/1/08,393.3166667,
,15/1/08,415.7708333,
,16/1/08,432.225,
,17/1/08,431.5458333,
,18/1/08,415.1,
,19/1/08,381.675,
,20/1/08,363.5458333,
,21/1/08,413.925,
,22/1/08,449.1166667,
,23/1/08,455.2625,
,24/1/08,471.7791667,
,25/1/08,438.4708333,
,26/1/08,394.9541667,
,27/1/08,390.8333333,
,28/1/08,414.8375,
,29/1/08,388.6166667,
,30/1/08,400.05,
,31/1/08,404.1291667,
,1/2/08,405.4375,
,2/2/08,391.3541667,
,3/2/08,376.4083333,
,4/2/08,402.2583333,
,5/2/08,402.4583333,
,6/2/08,394.9666667,
,7/2/08,379.9833333,
,8/2/08,372.7333333,
,9/2/08,323.1541667,
,10/2/08,329.9916667,
,11/2/08,355.825,
,12/2/08,361.3958333,
,13/2/08,365.1583333,
,14/2/08,380.9791667,
,15/2/08,371.225,
,16/2/08,345.35,
,17/2/08,357.4166667,
,18/2/08,370.1041667,
,19/2/08,351.7125,
,20/2/08,342.2666667,
,21/2/08,356.6416667,
,22/2/08,362.625,
,23/2/08,359.65,
,24/2/08,345.1208333,
,25/2/08,348.9708333,
,26/2/08,359.8958333,
,27/2/08,340.0458333,
,28/2/08,335.9541667,
,29/2/08,328.5375,
,1/3/08,323.9875,
,2/3/08,343.0708333,
,3/3/08,371.125,
,4/3/08,352.0583333,
,5/3/08,370.8541667,
,6/3/08,347.6333333,
,7/3/08,347.0291667,
,8/3/08,312.3166667,
,9/3/08,313.3086957,
,10/3/08,320.1708333,
,11/3/08,326.5833333,
,12/3/08,340.8083333,
,13/3/08,339.9833333,
,14/3/08,353.0541667,
,15/3/08,335.8958333,
,16/3/08,319.75,
,17/3/08,354.4041667,
,18/3/08,334.9125,
,19/3/08,350.9833333,
,20/3/08,355.2875,
,21/3/08,360.475,
,22/3/08,333.5375,
,23/3/08,315.7,
,24/3/08,325.1625,
,25/3/08,337.8333333,
,26/3/08,362.3208333,
,27/3/08,364.3958333,
,28/3/08,363.1333333,
,29/3/08,347.3083333,
,30/3/08,349.0166667,
,31/3/08,360.3708333,
,1/4/08,337.7916667,
,2/4/08,354.6958333,
,3/4/08,336.325,
,4/4/08,330.425,
,5/4/08,329.0583333,
,6/4/08,319.4916667,
,7/4/08,354.3583333,
,8/4/08,343.9208333,
,9/4/08,334.3916667,
,10/4/08,314.525,
,11/4/08,312.6541667,
,12/4/08,271.1208333,
,13/4/08,264.3,
,14/4/08,316.7333333,
,15/4/08,346.5166667,
,16/4/08,327.7458333,
,17/4/08,319.5291667,
,18/4/08,323.2958333,
,19/4/08,337.6125,
,20/4/08,345.2458333,
,21/4/08,368.2541667,
,22/4/08,350.3875,
,23/4/08,349.2791667,
,24/4/08,340.2041667,
,25/4/08,321.3333333,
,26/4/08,284.6458333,
,27/4/08,269.0541667,
,28/4/08,289.4916667,
,29/4/08,312.7041667,
,30/4/08,335.9625,
,1/5/08,324.325,
,2/5/08,294.3833333,
,3/5/08,272.3958333,
,4/5/08,272.6291667,
,5/5/08,294.0625,
,6/5/08,292.0166667,
,7/5/08,301.2291667,
,8/5/08,309.5625,
,9/5/08,308.4833333,
,10/5/08,275.2708333,
,11/5/08,275.3333333,
,12/5/08,293.825,
,13/5/08,296.25,
,14/5/08,291.5208333,
,15/5/08,295.3291667,
,16/5/08,311.1833333,
,17/5/08,290.9833333,
,18/5/08,285.2708333,
,19/5/08,302.6,
,20/5/08,283.2833333,
,21/5/08,280.1166667,
,22/5/08,300.9958333,
,23/5/08,302.3875,
,24/5/08,261.5541667,
,25/5/08,250.8625,
,26/5/08,261.0708333,
,27/5/08,288.3833333,
,28/5/08,288.7833333,
,29/5/08,293.2083333,
,30/5/08,289.0375,
,31/5/08,270.2041667,
,1/6/08,272.6583333,
,2/6/08,292.0416667,
,3/6/08,292.725,
,4/6/08,269.0666667,
,5/6/08,301.7208333,
,6/6/08,300.45,
,7/6/08,272.6416667,
,8/6/08,267.9791667,
,9/6/08,286.7791667,
,10/6/08,299.3166667,
,11/6/08,297.6083333,
,12/6/08,296.1916667,
,13/6/08,288.5125,
,14/6/08,261.3416667,
,15/6/08,260.1875,
,16/6/08,280.1541667,
,17/6/08,281,
,18/6/08,275.6541667,
,19/6/08,287.5166667,
,20/6/08,293.4416667,
,21/6/08,267.1666667,
,22/6/08,257.2083333,
,23/6/08,282.075,
,24/6/08,286.9375,
,25/6/08,286,
,26/6/08,283.3125,
,27/6/08,293.6458333,
,28/6/08,297.6333333,
,29/6/08,282.9916667,
,30/6/08,298.4583333,
,1/7/08,298.4125,
,2/7/08,302.2375,
,3/7/08,292.7875,
,4/7/08,265.4125,
,5/7/08,261.4916667,
,6/7/08,261.3708333,
,7/7/08,291.2166667,
,8/7/08,310.0708333,
,9/7/08,320.7625,
,10/7/08,301.5791667,
,11/7/08,285.6333333,
,12/7/08,279.8666667,
,13/7/08,291.2958333,
,14/7/08,312.6083333,
,15/7/08,313.1541667,
,16/7/08,293.5125,
,17/7/08,290.4458333,
,18/7/08,275.6125,
,19/7/08,252.4083333,
,20/7/08,257.5791667,
,21/7/08,288.7875,
,22/7/08,270.975,
,23/7/08,279.3875,
,24/7/08,285.6833333,
,25/7/08,286.5708333,
,26/7/08,270.3333333,
,27/7/08,264.75,
,28/7/08,287.1458333,
,29/7/08,277.4291667,
,30/7/08,265.3791667,
,31/7/08,280.5125,
,1/8/08,273.5375,
,2/8/08,241.6625,
,3/8/08,232.8291667,
,4/8/08,280.3166667,
,5/8/08,303.9125,
,6/8/08,298.8416667,
,7/8/08,285.7666667,
,8/8/08,266.4375,
,9/8/08,245.2,
,10/8/08,250.2541667,
,11/8/08,289.025,
,12/8/08,289.9041667,
,13/8/08,275.45,
,14/8/08,290.8875,
,15/8/08,292.475,
,16/8/08,274.6375,
,17/8/08,248.1,
,18/8/08,252.8375,
,19/8/08,268.6708333,
,20/8/08,269.9916667,
,21/8/08,263.0583333,
,22/8/08,260.8291667,
,23/8/08,248.2166667,
,24/8/08,254.525,
