"X" "Date" "Actual" "Forecast"
"950" 950 "7/8/12" 353.31553 NA
"951" 951 "8/8/12" 410.3087673 NA
"952" 952 "9/8/12" 420.3580952 NA
"953" 953 "10/8/12" 415.050905 NA
"954" 954 "11/8/12" 392.0308922 NA
"955" 955 "12/8/12" 364.1736488 NA
"956" 956 "13/8/12" 422.1828798 NA
"957" 957 "14/8/12" 415.9242591 NA
"958" 958 "15/8/12" 375.1894219 NA
"959" 959 "16/8/12" 412.343257 NA
"960" 960 "17/8/12" 424.5551998 NA
"961" 961 "18/8/12" 389.2631855 NA
"962" 962 "19/8/12" 354.1263229 NA
"963" 963 "20/8/12" 364.8367974 NA
"964" 964 "21/8/12" 413.5569439 NA
"965" 965 "22/8/12" 417.2210273 NA
"966" 966 "23/8/12" 408.7097035 NA
"967" 967 "24/8/12" 414.838197 NA
"968" 968 "25/8/12" 389.3983177 NA
"969" 969 "26/8/12" 366.3833098 NA
"970" 970 "27/8/12" 420.5988307 NA
"971" 971 "28/8/12" 423.4215912 NA
"972" 972 "29/8/12" 422.0277281 NA
"973" 973 "30/8/12" 418.0087977 NA
"974" 974 "31/8/12" 418.7470196 NA
"975" 975 "1/9/12" 389.812129 NA
"976" 976 "2/9/12" 351.5284586 NA
"977" 977 "3/9/12" 403.1973359 NA
"978" 978 "4/9/12" 403.2506028 NA
"979" 979 "5/9/12" 410.9438628 NA
"980" 980 "6/9/12" 418.0714791 NA
"981" 981 "7/9/12" 431.9031133 NA
"982" 982 "8/9/12" 398.5732631 NA
"983" 983 "9/9/12" 380.0110224 NA
"984" 984 "10/9/12" 434.5766036 NA
"985" 985 "11/9/12" 436.296363 NA
"986" 986 "12/9/12" 430.4370057 NA
"987" 987 "13/9/12" 439.8906093 NA
"988" 988 "14/9/12" 440.8899976 NA
"989" 989 "15/9/12" 405.3143141 NA
"990" 990 "16/9/12" 379.0572915 NA
"991" 991 "17/9/12" 439.1702382 NA
"992" 992 "18/9/12" 445.5242164 NA
"993" 993 "19/9/12" 446.1304443 NA
"994" 994 "20/9/12" 439.223505 NA
"995" 995 "21/9/12" 435.543017 NA
"996" 996 "22/9/12" 399.2657326 NA
"997" 997 "23/9/12" 377.7509846 NA
"998" 998 "24/9/12" 443.7139034 NA
"999" 999 "25/9/12" 450.1305336 NA
"1000" 1000 "26/9/12" 444.0860106 NA
"1001" 1001 "27/9/12" 443.1094511 NA
"1002" 1002 "28/9/12" 448.933297 NA
"1003" 1003 "29/9/12" 414.8932217 NA
"1004" 1004 "30/9/12" 389.8451037 NA
"1005" 1005 "1/10/12" 428.7015609 NA
"1006" 1006 "2/10/12" 440.651864 NA
"1007" 1007 "3/10/12" 438.7435762 NA
"1008" 1008 "4/10/12" 439.1348896 NA
"1009" 1009 "5/10/12" 446.5266463 NA
"1010" 1010 "6/10/12" 404.1402958 NA
"1011" 1011 "7/10/12" 370.7795623 NA
"1012" 1012 "8/10/12" 442.0290838 NA
"1013" 1013 "9/10/12" 455.3261147 NA
"1014" 1014 "10/10/12" 459.8160542 NA
"1015" 1015 "11/10/12" 449.6757023 NA
"1016" 1016 "12/10/12" 453.4178268 NA
"1017" 1017 "13/10/12" 417.7651151 NA
"1018" 1018 "14/10/12" 395.7016488 NA
"1019" 1019 "15/10/12" 446.3081206 NA
"1020" 1020 "16/10/12" 442.3136753 NA
"1021" 1021 "17/10/12" 451.9948692 NA
"1022" 1022 "18/10/12" 455.2346388 NA
"1023" 1023 "19/10/12" 457.1912055 NA
"1024" 1024 "20/10/12" 415.1250205 NA
"1025" 1025 "21/10/12" 384.9278267 NA
"1026" 1026 "22/10/12" 438.885872 NA
"1027" 1027 "23/10/12" 415.0055937 NA
"1028" 1028 "24/10/12" 462.4309929 NA
"1029" 1029 "25/10/12" 457.9280943 NA
"1030" 1030 "26/10/12" 395.1909087 NA
"1031" 1031 "27/10/12" 408.6866454 NA
"1032" 1032 "28/10/12" 386.2211936 NA
"1033" 1033 "29/10/12" 455.3083277 NA
"1034" 1034 "30/10/12" 472.1551296 NA
"1035" 1035 "31/10/12" 466.4666024 NA
"1036" 1036 "1/11/12" 426.7451531 NA
"1037" 1037 "2/11/12" 463.028653 NA
"1038" 1038 "3/11/12" 437.9488835 NA
"1039" 1039 "4/11/12" 408.3359163 NA
"1040" 1040 "5/11/12" 475.5787765 NA
"1041" 1041 "6/11/12" 479.6998654 NA
"1042" 1042 "7/11/12" 480.7262981 NA
"1043" 1043 "8/11/12" 476.7587901 NA
"1044" 1044 "9/11/12" 472.5173962 NA
"1045" 1045 "10/11/12" 437.5854086 NA
"1046" 1046 "11/11/12" 409.1089404 NA
"1047" 1047 "12/11/12" 465.3170092 NA
"1048" 1048 "13/11/12" 479.6315219 NA
"1049" 1049 "14/11/12" 489.0918525 NA
"1050" 1050 "15/11/12" 458.1370997 NA
"1051" 1051 "16/11/12" 497.1210647 NA
"1052" 1052 "17/11/12" 456.9417279 NA
"1053" 1053 "18/11/12" 429.1230981 NA
"1054" 1054 "19/11/12" 485.3918314 NA
"1055" 1055 "20/11/12" 477.815939 NA
"1056" 1056 "21/11/12" 480.7544546 NA
"1057" 1057 "22/11/12" 480.1851812 NA
"1058" 1058 "23/11/12" 485.3800569 NA
"1059" 1059 "24/11/12" 439.4393867 NA
"1060" 1060 "25/11/12" 400.928195 NA
"1061" 1061 "26/11/12" 471.5941187 NA
"1062" 1062 "27/11/12" 466.1762946 NA
"1063" 1063 "28/11/12" 477.8228502 NA
"1064" 1064 "29/11/12" 489.6519111 NA
"1065" 1065 "30/11/12" 498.2345266 NA
"1066" 1066 "1/12/12" 453.4120913 NA
"1067" 1067 "2/12/12" 424.9270135 NA
"1068" 1068 "3/12/12" 481.3550567 NA
"1069" 1069 "4/12/12" 478.3136282 NA
"1070" 1070 "5/12/12" 488.1622573 NA
"1071" 1071 "6/12/12" 482.3094799 NA
"1072" 1072 "7/12/12" 491.0978085 NA
"1073" 1073 "8/12/12" 460.7827833 NA
"1074" 1074 "9/12/12" 426.650829 NA
"1075" 1075 "10/12/12" 465.8348633 NA
"1076" 1076 "11/12/12" 478.5757764 NA
"1077" 1077 "12/12/12" 474.7682643 NA
"1078" 1078 "13/12/12" 474.0454478 NA
"1079" 1079 "14/12/12" 430.9386069 NA
"1080" 1080 "15/12/12" 377.9337615 NA
"1081" 1081 "16/12/12" 429.2181001 NA
"1082" 1082 "17/12/12" 439.2713575 NA
"1083" 1083 "18/12/12" 463.847118 NA
"1084" 1084 "19/12/12" 508.0313117 NA
"1085" 1085 "20/12/12" 459.7800027 NA
"1086" 1086 "21/12/12" 445.1506043 NA
"1087" 1087 "22/12/12" 406.0701567 NA
"1088" 1088 "23/12/12" 465.6414336 NA
"1089" 1089 "24/12/12" 465.2265776 NA
"1090" 1090 "25/12/12" 475.1907556 NA
"1091" 1091 "26/12/12" 483.2010384 NA
"1092" 1092 "27/12/12" 484.5975504 NA
"1093" 1093 "28/12/12" 456.496787 NA
"1094" 1094 "29/12/12" 425.3156546 NA
"1095" 1095 "30/12/12" 475.6234274 NA
"1096" 1096 "31/12/12" 477.9598554 NA
"1097" 1097 "1/1/13" 374.3994669 NA
"1098" 1098 "2/1/13" 432.1516472 NA
"1099" 1099 "3/1/13" 463.9259774 NA
"1100" 1100 "4/1/13" 464.4957537 NA
"1101" 1101 "5/1/13" 433.5995016 NA
"1102" 1102 "6/1/13" 399.9928255 NA
"1103" 1103 "7/1/13" 463.5943884 NA
"1104" 1104 "8/1/13" 470.2307254 NA
"1105" 1105 "9/1/13" 479.8751573 NA
"1106" 1106 "10/1/13" 496.0901146 NA
"1107" 1107 "11/1/13" 497.4063459 NA
"1108" 1108 "12/1/13" 472.1914039 NA
"1109" 1109 "13/1/13" 429.6381516 NA
"1110" 1110 "14/1/13" 477.3262247 NA
"1111" 1111 "15/1/13" 494.5941671 NA
"1112" 1112 "16/1/13" 511.583676 NA
"1113" 1113 "17/1/13" 506.7437416 NA
"1114" 1114 "18/1/13" 507.3135178 NA
"1115" 1115 "19/1/13" 474.5798575 NA
"1116" 1116 "20/1/13" 460.8632084 NA
"1117" 1117 "21/1/13" 525.8470673 NA
"1118" 1118 "22/1/13" 535.1130826 NA
"1119" 1119 "23/1/13" 503.3521678 NA
"1120" 1120 "24/1/13" 475.3139095 NA
"1121" 1121 "25/1/13" 517.4004059 NA
"1122" 1122 "26/1/13" 487.2789585 NA
"1123" 1123 "27/1/13" 449.3436532 NA
"1124" 1124 "28/1/13" 497.2294141 NA
"1125" 1125 "29/1/13" 512.8568766 NA
"1126" 1126 "30/1/13" 520.5897356 NA
"1127" 1127 "31/1/13" 512.1329494 NA
"1128" 1128 "1/2/13" 498.925638 NA
"1129" 1129 "2/2/13" 466.3313028 NA
"1130" 1130 "3/2/13" 455.5475769 NA
"1131" 1131 "4/2/13" 509.7904164 NA
"1132" 1132 "5/2/13" 516.2833467 NA
"1133" 1133 "6/2/13" 520.2988132 NA
"1134" 1134 "7/2/13" 498.1388051 NA
"1135" 1135 "8/2/13" 498.0353073 NA
"1136" 1136 "9/2/13" 478.1652199 NA
"1137" 1137 "10/2/13" 456.9130001 NA
"1138" 1138 "11/2/13" 509.08713 NA
"1139" 1139 "12/2/13" 525.4547509 NA
"1140" 1140 "13/2/13" 521.7787074 NA
"1141" 1141 "14/2/13" 521.5268212 NA
"1142" 1142 "15/2/13" 518.2283577 NA
"1143" 1143 "16/2/13" 479.3545721 NA
"1144" 1144 "17/2/13" 452.8406722 NA
"1145" 1145 "18/2/13" 511.7157255 NA
"1146" 1146 "19/2/13" 516.6918514 NA
"1147" 1147 "20/2/13" 517.6961544 NA
"1148" 1148 "21/2/13" 511.8030128 NA
"1149" 1149 "22/2/13" 505.7477662 NA
"1150" 1150 "23/2/13" 465.9696839 NA
"1151" 1151 "24/2/13" 444.8030056 NA
"1152" 1152 "25/2/13" 506.1742271 NA
"1153" 1153 "26/2/13" 517.4849191 NA
"1154" 1154 "27/2/13" 517.846538 NA
"1155" 1155 "28/2/13" 522.1161353 NA
"1156" 1156 "1/3/13" 509.2292836 NA
"1157" 1157 "2/3/13" 481.3891605 NA
"1158" 1158 "3/3/13" 446.0855555 NA
"1159" 1159 "4/3/13" 506.855854 NA
"1160" 1160 "5/3/13" 499.5995322 NA
"1161" 1161 "6/3/13" 514.8403469 NA
"1162" 1162 "7/3/13" 516.7630945 NA
"1163" 1163 "8/3/13" 528.2259502 NA
"1164" 1164 "9/3/13" 483.009519 NA
"1165" 1165 "10/3/13" 450.5322079 NA
"1166" 1166 "11/3/13" 514.5872135 NA
"1167" 1167 "12/3/13" 528.9650388 NA
"1168" 1168 "13/3/13" 533.0974353 NA
"1169" 1169 "14/3/13" 526.2788287 NA
"1170" 1170 "15/3/13" 513.066128 NA
"1171" 1171 "16/3/13" 484.2787406 NA
"1172" 1172 "17/3/13" 462.4292905 NA
"1173" 1173 "18/3/13" 512.8934793 NA
"1174" 1174 "19/3/13" 520.8381107 NA
"1175" 1175 "20/3/13" 520.1167948 NA
"1176" 1176 "21/3/13" 508.457932 NA
"1177" 1177 "22/3/13" 479.9518604 NA
"1178" 1178 "23/3/13" 474.1211595 NA
"1179" 1179 "24/3/13" 461.7912521 NA
"1180" 1180 "25/3/13" 501.7482464 NA
"1181" 1181 "26/3/13" 499.6114653 NA
"1182" 1182 "27/3/13" 505.3992579 NA
"1183" 1183 "28/3/13" 478.1403189 NA
"1184" 1184 "29/3/13" 484.5689427 NA
"1185" 1185 "30/3/13" 472.9666985 NA
"1186" 1186 "31/3/13" 450.0290541 NA
"1187" 1187 "1/4/13" 457.348312 NA
"1188" 1188 "2/4/13" 510.6694882 NA
"1189" 1189 "3/4/13" 516.4680871 NA
"1190" 1190 "4/4/13" 515.244414 NA
"1191" 1191 "5/4/13" 519.2382211 NA
"1192" 1192 "6/4/13" 467.0050061 NA
"1193" 1193 "7/4/13" 460.5542851 NA
"1194" 1194 "8/4/13" 511.6741087 NA
"1195" 1195 "9/4/13" 518.2416577 NA
"1196" 1196 "10/4/13" 515.4483595 NA
"1197" 1197 "11/4/13" 521.1361732 NA
"1198" 1198 "12/4/13" 520.5948364 NA
"1199" 1199 "13/4/13" 479.1259158 NA
"1200" 1200 "14/4/13" 457.8677436 NA
"1201" 1201 "15/4/13" 515.0303971 NA
"1202" 1202 "16/4/13" 520.6552647 NA
"1203" 1203 "17/4/13" 527.0581466 NA
"1204" 1204 "18/4/13" 518.6087596 NA
"1205" 1205 "19/4/13" 508.6577294 NA
"1206" 1206 "20/4/13" 464.5425528 NA
"1207" 1207 "21/4/13" 450.5559194 NA
"1208" 1208 "22/4/13" 511.8981969 NA
"1209" 1209 "23/4/13" 492.2489282 NA
"1210" 1210 "24/4/13" 503.780662 NA
"1211" 1211 "25/4/13" 503.8864116 NA
"1212" 1212 "26/4/13" 488.20275 NA
"1213" 1213 "27/4/13" 444.2288246 NA
"1214" 1214 "28/4/13" 443.6769128 NA
"1215" 1215 "29/4/13" 518.5402742 NA
"1216" 1216 "30/4/13" 519.4348648 NA
"1217" 1217 "1/5/13" 392.9910183 NA
"1218" 1218 "2/5/13" 493.5758684 NA
"1219" 1219 "3/5/13" 515.1322567 NA
"1220" 1220 "4/5/13" 463.8546871 NA
"1221" 1221 "5/5/13" 436.2089579 NA
"1222" 1222 "6/5/13" 497.3046039 NA
"1223" 1223 "7/5/13" 501.9358196 NA
"1224" 1224 "8/5/13" 505.5667232 NA
"1225" 1225 "9/5/13" 429.3581965 NA
"1226" 1226 "10/5/13" 510.8342256 NA
"1227" 1227 "11/5/13" 444.4634933 NA
"1228" 1228 "12/5/13" 424.6486141 NA
"1229" 1229 "13/5/13" 505.7328099 NA
"1230" 1230 "14/5/13" 513.6882881 NA
"1231" 1231 "15/5/13" 461.5916607 NA
"1232" 1232 "16/5/13" 480.6347549 NA
"1233" 1233 "17/5/13" 476.5703069 NA
"1234" 1234 "18/5/13" 454.0133536 NA
"1235" 1235 "19/5/13" 426.789793 NA
"1236" 1236 "20/5/13" 443.82569 NA
"1237" 1237 "21/5/13" 499.7617773 NA
"1238" 1238 "22/5/13" 483.9157893 NA
"1239" 1239 "23/5/13" 491.3310433 NA
"1240" 1240 "24/5/13" 509.5500238 NA
"1241" 1241 "25/5/13" 474.7350107 NA
"1242" 1242 "26/5/13" 416.9421395 NA
"1243" 1243 "27/5/13" 477.3666131 NA
"1244" 1244 "28/5/13" 486.1365989 NA
"1245" 1245 "29/5/13" 490.2971092 NA
"1246" 1246 "30/5/13" 442.4100345 NA
"1247" 1247 "31/5/13" 445.1892696 NA
"1248" 1248 "1/6/13" 406.0282127 NA
"1249" 1249 "2/6/13" 392.5530928 NA
"1250" 1250 "3/6/13" 431.5956885 NA
"1251" 1251 "4/6/13" 462.1770925 NA
"1252" 1252 "5/6/13" 470.6054626 NA
"1253" 1253 "6/6/13" 452.2056091 NA
"1254" 1254 "7/6/13" 470.5606149 NA
"1255" 1255 "8/6/13" 446.6317104 NA
"1256" 1256 "9/6/13" 397.2207663 NA
"1257" 1257 "10/6/13" 468.8526423 NA
"1258" 1258 "11/6/13" 455.5368697 NA
"1259" 1259 "12/6/13" 485.0664813 NA
"1260" 1260 "13/6/13" 482.1408547 NA
"1261" 1261 "14/6/13" 475.2383102 NA
"1262" 1262 "15/6/13" 441.5388602 NA
"1263" 1263 "16/6/13" 401.9009671 NA
"1264" 1264 "17/6/13" 471.7005996 NA
"1265" 1265 "18/6/13" 488.3994958 NA
"1266" 1266 "19/6/13" 477.8640331 NA
"1267" 1267 "20/6/13" 472.8255515 NA
"1268" 1268 "21/6/13" 482.7672199 NA
"1269" 1269 "22/6/13" 423.9966259 NA
"1270" 1270 "23/6/13" 397.4863452 NA
"1271" 1271 "24/6/13" 478.7634936 NA
"1272" 1272 "25/6/13" 472.9558354 NA
"1273" 1273 "26/6/13" 472.8355733 NA
"1274" 1274 "27/6/13" 482.0857346 NA
"1275" 1275 "28/6/13" 471.4826245 NA
"1276" 1276 "29/6/13" 433.36279 NA
"1277" 1277 "30/6/13" 388.6069921 NA
"1278" 1278 "1/7/13" 436.0295854 NA
"1279" 1279 "2/7/13" 447.7027833 NA
"1280" 1280 "3/7/13" 458.6779655 NA
"1281" 1281 "4/7/13" 407.7064864 NA
"1282" 1282 "5/7/13" 440.9632194 NA
"1283" 1283 "6/7/13" 403.9225981 NA
"1284" 1284 "7/7/13" 374.9977701 NA
"1285" 1285 "8/7/13" 440.1062938 NA
"1286" 1286 "9/7/13" 438.715213 NA
"1287" 1287 "10/7/13" 447.168133 NA
"1288" 1288 "11/7/13" 447.9329799 NA
"1289" 1289 "12/7/13" 442.2399445 NA
"1290" 1290 "13/7/13" 411.6955716 NA
"1291" 1291 "14/7/13" 389.3694668 NA
"1292" 1292 "15/7/13" 433.7300941 NA
"1293" 1293 "16/7/13" 444.0555277 NA
"1294" 1294 "17/7/13" 435.0543436 NA
"1295" 1295 "18/7/13" 440.4751035 NA
"1296" 1296 "19/7/13" 440.8067847 NA
"1297" 1297 "20/7/13" 400.7995968 NA
"1298" 1298 "21/7/13" 384.1296465 NA
"1299" 1299 "22/7/13" 444.9899281 NA
"1300" 1300 "23/7/13" 444.5676534 NA
"1301" 1301 "24/7/13" 437.9800688 NA
"1302" 1302 "25/7/13" 417.3960328 NA
"1303" 1303 "26/7/13" 426.876917 NA
"1304" 1304 "27/7/13" 415.1386205 NA
"1305" 1305 "28/7/13" 383.9358357 NA
"1306" 1306 "29/7/13" 432.2919838 NA
"1307" 1307 "30/7/13" 438.992439 NA
"1308" 1308 "31/7/13" 438.1483846 NA
"1309" 1309 "1/8/13" 426.282601 NA
"1310" 1310 "2/8/13" 425.5306037 NA
"1311" 1311 "3/8/13" 406.9315802 NA
"1312" 1312 "4/8/13" 377.370967 NA
"1313" 1313 "5/8/13" 423.6389868 NA
"1314" 1314 "6/8/13" 420.9412915 NA
"1315" 1315 "7/8/13" 364.064066 NA
"1316" 1316 "8/8/13" 361.949762 NA
"1317" 1317 "9/8/13" 403.1321954 NA
"1318" 1318 "10/8/13" 385.7405765 NA
"1319" 1319 "11/8/13" 375.1078786 NA
"1320" 1320 "12/8/13" 418.8384889 NA
"1321" 1321 "13/8/13" 423.4133632 NA
"1322" 1322 "14/8/13" 420.780761 NA
"1323" 1323 "15/8/13" 397.6017243 NA
"1324" 1324 "16/8/13" 424.0501015 NA
"1325" 1325 "17/8/13" 393.3706691 NA
"1326" 1326 "18/8/13" 361.44321 NA
"1327" 1327 "19/8/13" 425.8227888 NA
"1328" 1328 "20/8/13" 429.2453184 NA
"1329" 1329 "21/8/13" 428.9614535 NA
"1330" 1330 "22/8/13" 430.0748891 NA
"1331" 1331 "23/8/13" 426.6978757 NA
"1332" 1332 "24/8/13" 404.2373108 NA
"1333" 1333 "25/8/13" 373.8745346 NA
"1334" 1334 "26/8/13" 425.4339428 NA
"1335" 1335 "27/8/13" 434.2990924 NA
"1336" 1336 "28/8/13" 435.135515 NA
"1337" 1337 "29/8/13" 437.9815052 NA
"1338" 1338 "30/8/13" 443.1816164 NA
"1339" 1339 "31/8/13" 401.9986936 NA
"1340" 1340 "1/9/13" 397.5347736 NA
"1341" 1341 "2/9/13" 449.0599165 NA
"1342" 1342 "3/9/13" 460.3895832 NA
"1343" 1343 "4/9/13" 461.4141191 NA
"1344" 1344 "5/9/13" 464.6632085 NA
"1345" 1345 "6/9/13" 455.0947424 NA
"1346" 1346 "7/9/13" 426.9666194 NA
"1347" 1347 "8/9/13" 393.6887406 NA
"1348" 1348 "9/9/13" 446.0933343 NA
"1349" 1349 "10/9/13" 458.6784472 NA
"1350" 1350 "11/9/13" 463.8024042 NA
"1351" 1351 "12/9/13" 436.4763362 NA
"1352" 1352 "13/9/13" 450.5700278 NA
"1353" 1353 "14/9/13" 415.0303027 NA
"1354" 1354 "15/9/13" 395.6941338 NA
"1355" 1355 "16/9/13" 464.1045797 NA
"1356" 1356 "17/9/13" 478.2700476 NA
"1357" 1357 "18/9/13" 476.7451212 NA
"1358" 1358 "19/9/13" 473.9167276 NA
"1359" 1359 "20/9/13" 478.6736295 NA
"1360" 1360 "21/9/13" 437.2400766 NA
"1361" 1361 "22/9/13" 415.0149768 NA
"1362" 1362 "23/9/13" 437.3915475 NA
"1363" 1363 "24/9/13" 441.0945388 NA
"1364" 1364 "25/9/13" 450.8086009 NA
"1365" 1365 "26/9/13" 457.395159 NA
"1366" 1366 "27/9/13" 451.0180548 NA
"1367" 1367 "28/9/13" 420.310073 NA
"1368" 1368 "29/9/13" 404.0927234 NA
"1369" 1369 "30/9/13" 457.4319412 NA
"1370" 1370 "1/10/13" 444.3927467 NA
"1371" 1371 "2/10/13" 454.2126829 NA
"1372" 1372 "3/10/13" 453.9144109 NA
"1373" 1373 "4/10/13" 457.0378774 NA
"1374" 1374 "5/10/13" 423.2830519 NA
"1375" 1375 "6/10/13" 410.4232956 NA
"1376" 1376 "7/10/13" 466.1132605 NA
"1377" 1377 "8/10/13" 472.0764469 NA
"1378" 1378 "9/10/13" 463.5612942 NA
"1379" 1379 "10/10/13" 460.1553333 NA
"1380" 1380 "11/10/13" 466.618645 NA
"1381" 1381 "12/10/13" 446.4495965 NA
"1382" 1382 "13/10/13" 424.2349679 NA
"1383" 1383 "14/10/13" 455.7140605 NA
"1384" 1384 "15/10/13" 418.3271284 NA
"1385" 1385 "16/10/13" 464.8836085 NA
"1386" 1386 "17/10/13" 468.9732659 NA
"1387" 1387 "18/10/13" 467.6609692 NA
"1388" 1388 "19/10/13" 452.1087507 NA
"1389" 1389 "20/10/13" 425.8452862 NA
"1390" 1390 "21/10/13" 481.8933778 NA
"1391" 1391 "22/10/13" 487.4005161 NA
"1392" 1392 "23/10/13" 494.5918519 NA
"1393" 1393 "24/10/13" 496.5991148 NA
"1394" 1394 "25/10/13" 497.8064779 NA
"1395" 1395 "26/10/13" 460.3606928 NA
"1396" 1396 "27/10/13" 421.1270286 NA
"1397" 1397 "28/10/13" 497.4055262 NA
"1398" 1398 "29/10/13" 499.3832374 NA
"1399" 1399 "30/10/13" 495.9241836 NA
"1400" 1400 "31/10/13" 492.0053251 NA
"1401" 1401 "1/11/13" 432.5526538 NA
"1402" 1402 "2/11/13" 432.5526538 NA
"1403" 1403 "3/11/13" 431.9920316 NA
"1404" 1404 "4/11/13" 410.1343678 NA
"1405" 1405 "5/11/13" 477.846672 NA
"1406" 1406 "6/11/13" 472.8565722 NA
"1407" 1407 "7/11/13" 491.2326574 NA
"1408" 1408 "8/11/13" 494.097136 NA
"1409" 1409 "9/11/13" 491.1505077 NA
"1410" 1410 "10/11/13" 467.8102391 NA
"1411" 1411 "11/11/13" 445.8963419 NA
"1412" 1412 "12/11/13" 489.9857437 NA
"1413" 1413 "13/11/13" 497.1224909 NA
"1414" 1414 "14/11/13" 493.5700093 NA
"1415" 1415 "15/11/13" 504.4934624 NA
"1416" 1416 "16/11/13" 456.3215185 NA
"1417" 1417 "17/11/13" 463.9448066 NA
"1418" 1418 "18/11/13" 438.8943102 NA
"1419" 1419 "19/11/13" 492.4355623 NA
"1420" 1420 "20/11/13" 493.2071819 NA
"1421" 1421 "21/11/13" 484.5391757 NA
"1422" 1422 "22/11/13" 491.4976877 NA
"1423" 1423 "23/11/13" 448.6908956 NA
"1424" 1424 "24/11/13" 429.2170374 NA
"1425" 1425 "25/11/13" 466.3555064 NA
"1426" 1426 "26/11/13" 491.4282517 NA
"1427" 1427 "27/11/13" 501.0319321 NA
"1428" 1428 "28/11/13" 511.1514926 NA
"1429" 1429 "29/11/13" 521.0094457 NA
"1430" 1430 "30/11/13" 486.469936 NA
"1431" 1431 "1/12/13" 459.8431143 NA
"1432" 1432 "2/12/13" 521.5789906 NA
"1433" 1433 "3/12/13" 439.4679186 NA
"1434" 1434 "4/12/13" 508.2078769 NA
"1435" 1435 "5/12/13" 503.4529212 NA
"1436" 1436 "6/12/13" 511.0103026 NA
"1437" 1437 "7/12/13" 477.0962441 NA
"1438" 1438 "8/12/13" 449.9191575 NA
"1439" 1439 "9/12/13" 497.4788732 NA
"1440" 1440 "10/12/13" 509.5833203 NA
"1441" 1441 "11/12/13" 522.2125717 NA
"1442" 1442 "12/12/13" 514.2773213 NA
"1443" 1443 "13/12/13" 512.318349 NA
"1444" 1444 "14/12/13" 432.4903495 NA
"1445" 1445 "15/12/13" 435.6694053 NA
"1446" 1446 "16/12/13" 510.0365154 NA
"1447" 1447 "17/12/13" 510.9929577 NA
"1448" 1448 "18/12/13" 504.7760824 NA
"1449" 1449 "19/12/13" 498.6360198 NA
"1450" 1450 "20/12/13" 504.6596244 NA
"1451" 1451 "21/12/13" 472.3412885 NA
"1452" 1452 "22/12/13" 452.7788211 NA
"1453" 1453 "23/12/13" 497.6374544 NA
"1454" 1454 "24/12/13" 487.327204 NA
"1455" 1455 "25/12/13" 444.5400365 NA
"1456" 1456 "26/12/13" 506.7467006 NA
"1457" 1457 "27/12/13" 512.5440793 NA
"1458" 1458 "28/12/13" 499.4425535 NA
"1459" 1459 "29/12/13" 482.2669797 NA
"1460" 1460 "30/12/13" 506.7013563 NA
"1461" 1461 "31/12/13" 468.0546427 NA
"1462" 1462 "1/1/14" NA 479.3551362
"1463" 1463 "2/1/14" NA 479.4649974
"1464" 1464 "3/1/14" NA 479.5748585
"1465" 1465 "4/1/14" NA 479.6847196
"1466" 1466 "5/1/14" NA 479.7945808
"1467" 1467 "6/1/14" NA 479.9044419
"1468" 1468 "7/1/14" NA 480.014303
"1469" 1469 "8/1/14" NA 480.1241642
"1470" 1470 "9/1/14" NA 480.2340253
"1471" 1471 "10/1/14" NA 480.3438864
"1472" 1472 "11/1/14" NA 480.4537476
"1473" 1473 "12/1/14" NA 480.5636087
"1474" 1474 "13/1/14" NA 480.6734698
"1475" 1475 "14/1/14" NA 480.783331
"1476" 1476 "15/1/14" NA 480.8931921
"1477" 1477 "16/1/14" NA 481.0030532
"1478" 1478 "17/1/14" NA 481.1129143
"1479" 1479 "18/1/14" NA 481.2227755
"1480" 1480 "19/1/14" NA 481.3326366
"1481" 1481 "20/1/14" NA 481.4424977
"1482" 1482 "21/1/14" NA 481.5523589
"1483" 1483 "22/1/14" NA 481.66222
"1484" 1484 "23/1/14" NA 481.7720811
"1485" 1485 "24/1/14" NA 481.8819423
"1486" 1486 "25/1/14" NA 481.9918034
"1487" 1487 "26/1/14" NA 482.1016645
"1488" 1488 "27/1/14" NA 482.2115257
"1489" 1489 "28/1/14" NA 482.3213868
"1490" 1490 "29/1/14" NA 482.4312479
"1491" 1491 "30/1/14" NA 482.5411091
"1492" 1492 "31/1/14" NA 482.6509702
"1493" 1493 "1/2/14" NA 482.7608313
"1494" 1494 "2/2/14" NA 482.8706924
"1495" 1495 "3/2/14" NA 482.9805536
"1496" 1496 "4/2/14" NA 483.0904147
"1497" 1497 "5/2/14" NA 483.2002758
"1498" 1498 "6/2/14" NA 483.310137
"1499" 1499 "7/2/14" NA 483.4199981
"1500" 1500 "8/2/14" NA 483.5298592
"1501" 1501 "9/2/14" NA 483.6397204
"1502" 1502 "10/2/14" NA 483.7495815
"1503" 1503 "11/2/14" NA 483.8594426
"1504" 1504 "12/2/14" NA 483.9693038
"1505" 1505 "13/2/14" NA 484.0791649
"1506" 1506 "14/2/14" NA 484.189026
"1507" 1507 "15/2/14" NA 484.2988872
"1508" 1508 "16/2/14" NA 484.4087483
"1509" 1509 "17/2/14" NA 484.5186094
"1510" 1510 "18/2/14" NA 484.6284706
"1511" 1511 "19/2/14" NA 484.7383317
"1512" 1512 "20/2/14" NA 484.8481928
"1513" 1513 "21/2/14" NA 484.9580539
"1514" 1514 "22/2/14" NA 485.0679151
"1515" 1515 "23/2/14" NA 485.1777762
"1516" 1516 "24/2/14" NA 485.2876373
